443484,326892,115430,207225,131,48,80199,37,405003,312858,83018,227190,150,48,56800,31
275439,196206,78217,114350,66,37,50664,21,273300,199168,61189,135475,84,37,47032,21
261403,174432,69985,101406,55,33,58927,22,253003,171647,59682,109316,62,33,54259,20
58999,47318,16098,30531,0,1,1631,0,31602,8719,7145,1194,0,1,1282,0
556140,453848,120486,327909,202,71,58156,46,458813,375803,80831,293548,251,71,45670,30
222022,155198,59838,93493,72,35,39366,21,225620,173216,53632,117998,82,35,27226,20
980517,825322,220779,600255,502,148,82570,85,1002805,886494,126839,758108,632,148,52369,37
143635,90029,49305,39465,28,14,32336,12,120772,72274,37082,34160,28,14,28231,12
549244,429615,133483,293176,234,78,74649,53,559861,442700,95484,345263,281,78,61302,33
927398,746861,216814,526697,474,156,95098,83,897514,775232,105135,668791,612,156,52936,38
580063,438661,85485,350455,303,104,86590,64,572732,451233,46254,403881,370,104,58034,36
109260,67812,21205,45321,36,21,20298,14,92941,62279,18680,42607,36,21,12566,14
285110,211303,54217,154628,114,53,41916,34,255494,189186,35366,152609,154,53,37983,28
593813,444737,82173,359650,358,104,91289,71,559207,460600,46184,412944,437,104,49590,37
16470,4720,3330,978,0,1,652,0,10398,2991,2196,505,0,1,606,0
224265,149996,40297,103620,90,40,46745,28,301440,144436,39569,100649,103,40,131008,24
472034,355026,81223,271154,288,105,63384,59,498791,394612,45084,349114,406,105,55375,35
240872,177615,48700,128272,134,47,29225,38,377178,160460,28962,131105,150,47,31084,29
143217,98279,27499,70326,76,34,18649,24,128616,87233,18471,68396,74,34,17320,20
208794,137069,40080,96394,111,38,45214,32,216073,135231,30018,104833,124,38,57607,28
246900,188837,45431,142609,170,67,19557,38,271733,217910,33057,184444,223,67,20037,30
17679,4440,2873,1455,1,1,1890,1,18445,3198,2062,1026,1,1,1383,1
16290,4133,2651,1364,1,1,1653,1,12779,4844,3771,950,1,1,1345,1
13777,5602,2886,2579,0,1,176,0,8905,2236,1612,532,0,1,108,0
169369,117800,42114,75103,81,40,24733,27,150928,104697,24764,79560,88,40,21942,21
122638,75503,29716,45292,52,27,21619,21,132174,90968,22294,68309,62,27,23325,20
15789,5574,2507,2974,1,1,1654,1,12197,3010,1937,974,1,1,2806,1
170107,107641,31808,75196,85,49,33127,24,184201,124136,23881,99879,123,49,34747,21
68132,38899,13963,24662,30,14,11197,14,61229,38216,14121,23840,30,14,7765,14
191775,119259,35939,82729,78,38,45522,28,163801,110622,28054,82172,93,38,29370,25
494777,396285,104145,291093,347,130,39816,69,518903,426098,45304,380405,471,130,39381,35
117875,66140,20014,45710,47,24,31356,17,117176,64172,18539,43833,47,24,35994,17
13618,3649,2140,1420,1,1,1707,1,12263,2700,1566,1038,1,1,1295,1
14285,3073,1773,1182,1,1,1491,1,11747,4169,3108,946,1,1,1273,1
12162,4266,1657,730,0,1,171,0,8236,1816,1203,514,0,1,108,0
168466,108726,31772,74890,80,36,27399,30,168080,124007,37827,85769,99,36,22283,26
16364,3652,2296,1249,1,1,3551,1,10808,2708,1621,988,1,1,1295,1
22920,14847,10547,4187,0,1,206,0,10644,3920,1216,2588,0,1,133,0
90320,55954,18011,37563,41,20,16894,16,82976,53612,16916,36324,41,20,13550,16
928881,763788,131262,631154,783,220,72678,120,928357,785625,62499,722650,899,220,43767,40
18268,3968,2372,1487,1,1,3626,1,11229,2758,1679,983,1,1,1421,1
